-61.030003,618.458,1200.5983,1161.7725,994.3432
-103.778694,215.43294,-189.64948,-463.98944,-534.08856
0.71752524,0.1127308,0.9628522,0.90456986,0.23973846
0.21068001,0.08353162,0.8213477,0.52255815,0.31706196
0.9586667,0.22706312,0.47894162,0.053402185,0.0061357617
0.108599424,0.95496213,0.33288157,0.4086265,0.074751616
0.5759296,0.45384198,0.1587643,0.4350469,0.17748678
0.28848946,0.18477064,0.9214289,0.7641616,0.4560166
-228.39082,-1259.6715,-1092.4567,-1079.3368,-1089.9344
-203.48538,0.78398055,0.3505696,0.21052253,0.85231036
0.44303507,0.71020055,0.11005753,0.5630582,0.21918094
0.7298345,0.46722102,0.4847923,0.8330641,0.863314
0.5294206,0.88045347,0.49002588,0.3212899,0.5729432
0.16341454,0.027079165,0.24200845,0.020209968,0.5007754
0.2162295,0.54538506,0.29529476,0.44715363,0.049677074
0.55785,0.20858634,0.26612753,0.20503771,0.9790695
20.872452,-189.6202,223.13669,955.52466,41.60965
0.23396319,0.64918554,-542.8533,0.07488537,0.43970972
0.25487506,0.6614535,0.72343826,0.43502647,0.33296895
0.76112884,0.43539917,0.46012568,0.45614505,0.2551024
0.49040532,0.13795072,0.44121993,0.20843762,0.91385823
0.9552277,0.75525075,0.6551471,0.17801446,0.7147557
0.8533938,0.789525,0.6861184,0.1394468,0.22148353
0.8134193,0.73234814,0.4960181,0.08681643,0.8996024
0.123862565,162.20735,-243.5723,0.047302842,-379.35294
0.6224243,0.39021784,0.0045754313,0.15955222,0.6044185
0.42261434,0.4569593,0.59160537,0.9403931,0.039896727
0.803388,0.5914852,0.30412543,0.6993505,0.35878664
0.6384097,0.681253,0.96603703,0.35974276,0.32382792
0.84901357,0.7220627,0.3604285,0.13945746,0.6637266
0.2284261,0.8147453,0.082681835,0.54789543,0.38461494
0.53578854,0.40978622,0.96268094,0.9734022,0.74325204
0.5398586,0.12293655,0.07751298,0.55471087,0.4387678
0.42546982,0.66868085,0.17403889,0.5697423,0.585696
0.011812568,0.22255927,0.8453058,0.50719935,0.2000171
0.48404253,0.51161146,0.3631782,0.2519576,0.23200405
0.84923375,0.3630106,0.99627304,0.7974135,0.6730345
0.7765878,0.57215464,0.61185545,0.77357566,0.3608297
0.79589266,0.82559043,0.11443442,0.5397274,0.8833736
0.7335283,0.79973894,0.08887583,0.84243995,0.96889925
0.31189376,0.82343,0.55173165,0.016796827,0.19824237
0.22221816,0.9766741,0.43982756,0.63376784,0.23895818
0.0452677,0.13090819,0.22427052,0.83788115,0.2590803
