0.42512447,0.41229272,0.2776978,0.9637161,0.6976632
0.99161094,0.4074703,0.6306605,0.11316401,0.68514764
0.5365174,0.9509953,0.605713,0.60177743,0.2650866
0.6274963,0.51567,0.38033348,0.5236521,0.75652844
0.26426965,0.86781985,0.30296212,0.31854898,0.100041986
0.059922755,0.77611005,0.29924852,0.97273207,0.26395816
0.4772641,0.3171674,0.9000324,0.09484625,0.11120701
0.950702,0.18916172,0.010963023,0.43057013,0.78501076
0.5952569,0.24622464,0.24634033,0.16100526,0.31388205
0.04592675,0.4274472,0.458197,0.7593808,0.785045
0.2537449,0.57802653,0.42371726,0.51385766,0.06444788
0.70407164,0.44149613,0.30926347,0.47260004,0.25242668
0.40057415,0.66886157,0.34720802,0.65347403,0.8137886
0.34870255,0.79056466,0.672039,0.920094,0.9091009
0.29065442,0.31387228,0.15145636,0.18611848,0.65497375
0.32729822,0.3493353,0.029911041,0.4241498,0.7350206
0.55987644,0.7727884,0.9979194,0.50717676,0.13669938
0.790404,0.7050842,0.6111885,0.11324644,0.27018267
0.7438612,0.88069975,0.94329685,0.52667373,0.64888245
0.789341,0.71042275,0.48791748,0.9612107,0.9877481
0.8826801,0.99641293,0.35974663,0.17687738,0.1043424
0.32943726,0.81681097,0.27504772,0.99510014,0.13875961
0.6881968,0.54922247,0.46344274,0.059719324,0.7481309
0.031709254,0.49142373,0.41376448,0.77169335,0.9522619
0.6667823,0.7323335,0.826448,0.9056973,6.5511465E-4
0.5694025,0.89475995,0.85459656,0.22485876,0.12255418
0.8581598,0.2813877,0.8551504,0.3358727,0.21018296
0.11534369,0.83367825,0.2908017,0.20777655,0.04429221
0.43506044,0.18382472,0.06685716,0.22983056,0.79574096
0.53521705,0.25332397,0.5540612,0.34892976,0.69884485
0.1601938,0.6975238,0.35477096,0.925266,0.50321424
0.32725418,0.6641889,0.30969918,0.99822956,0.25023818
0.41609716,0.010298133,0.8595856,0.40642208,0.85031205
0.1802237,0.29504877,0.37786674,0.5565034,0.9016156
0.7338406,0.2729721,0.03463626,0.8481583,0.110787034
0.15639168,0.019933343,0.30181682,0.047181904,0.74866635
0.16883606,0.2973966,0.81777436,0.5819535,0.19339311
0.27255285,0.95866096,0.029620409,0.42465186,0.31763113
0.24877411,0.12414491,0.7312583,0.2793466,0.2945199
0.3664388,0.08594382,0.39003348,0.4113369,0.76052815
0.06033224,0.79591894,0.61935353,0.4799105,0.15374875
0.7577661,0.37386233,0.82457435,0.9510948,0.3013401
0.9908033,0.25092256,0.09324068,0.5417119,0.96556544
0.28386497,0.29349732,0.6410966,0.28364456,0.08210015
0.3222798,0.39452958,0.19668871,0.3655997,0.94639325
0.028190672,0.95745975,0.31037307,0.72337955,0.0023236275
0.6129564,0.57546705,0.7631535,0.06103587,0.38521606
0.19466907,0.038211107,0.7854936,0.5840453,0.8344642
-12.048836,-208.48155,0.28206307,798.80273,0.65903866
0.24777865,0.92276967,0.4167915,0.2344324,0.28517163
0.53859586,0.9470068,0.9248652,0.21576118,4.8416853E-4
0.40574133,0.7170277,0.8028395,0.6741675,0.67317754
0.7207857,0.9669305,0.6527554,0.21519274,0.29652953
0.97829205,0.3296011,0.91011846,0.9572486,0.7353642
0.90796334,0.738823,0.24898261,0.71042436,0.94714504
0.07740617,0.37751424,0.52294207,0.2727726,0.6697894
-231.10345,-672.6368,-523.25476,-670.595,-415.78238
0.7474176,0.6817449,0.41889793,0.5014578,0.48733008
0.8662559,0.19952393,0.42557162,0.80376166,0.5282329
0.6883041,0.72623926,0.069450736,0.22098678,0.37571394
0.020669937,0.02954179,0.12604004,0.31172574,0.74752915
0.6388131,0.2882687,0.2752676,0.94968766,0.5770527
0.39059907,0.8212562,0.97974414,0.9989644,0.4915349
0.3915897,0.48673856,0.78991175,0.35185403,0.7775543
0.4154197,0.7451296,0.5212017,0.071890354,0.8796824
0.2463659,0.74608034,0.31276667,0.83433205,0.23967528
0.3706321,0.4933585,0.7983875,0.05736202,0.6021994
0.41970176,0.009005785,0.40980774,0.50601834,0.9717308
0.64189804,0.6918687,0.76667875,0.8840762,0.31373924
0.67211,0.26371062,0.9987523,0.9846558,0.38410497
0.60558355,0.34634936,0.0651077,0.96517384,0.40534675
0.6660004,0.51572543,0.28172165,0.689681,0.77842194
0.19771951,0.38509327,0.24809611,0.55000347,0.56677514
0.7857941,0.8725359,0.45986265,0.12906975,0.29643565
0.40459496,0.41585976,0.946215,0.08005482,0.04885763
0.7807172,0.33292758,0.16366845,0.61284596,0.082636476
0.36341023,0.30032563,0.28030896,0.3046729,0.09329164
0.47666264,0.37735283,0.33790857,0.7788429,0.49974376
0.6654942,0.18405056,0.53418154,0.51012,0.8684585
0.22862065,0.52642936,0.9229802,0.5348721,0.6508767
0.22140521,0.48650068,0.37430435,0.07455671,0.9622591
0.3501938,0.6556264,0.7497926,0.434066,0.1707164
0.41101938,0.6930348,0.7241137,0.41222465,0.7047284
0.74567044,0.74128926,0.6918678,0.37469912,0.99257874
0.96276,0.75776315,0.5085065,0.28370696,0.8007722
0.37567216,0.055084825,0.2544248,0.74949443,0.48955327
0.3633651,0.49855846,0.71099883,0.8942964,0.63242906
0.77233654,0.4465335,0.5349304,0.35640913,0.3419184
0.4325351,0.05179912,0.5700043,0.25920993,0.8253726
5.797148E-4,0.3545671,0.6075963,0.41637158,0.017227769
0.39625973,0.55114496,0.63641024,0.5784983,0.013284028
0.41968393,0.30168366,0.07570833,0.31857967,0.66427785
0.8092952,0.3810134,0.018879235,0.7382226,0.9226224
0.092823684,0.56127673,0.7834268,0.37276936,0.8205671
0.08264744,0.049057603,0.9864567,0.24792206,0.5516912
0.4475093,0.9374736,0.5202054,0.8702717,0.60396755
41.417854,-172.38895,791.0362,280.46936,206.29047
0.8106965,-89.92651,-145.3546,688.91626,0.58557343
0.8332446,0.9934986,0.43147355,0.5374042,0.8516381
0.76340383,0.53909856,0.5549875,0.23702252,0.59708786
0.95225275,0.6442187,0.8897548,0.8056227,0.7775897
0.995708,0.80590284,0.58296555,0.9755314,0.15654206
0.73191386,0.11451274,0.27539712,0.17677605,0.4463387
0.38048863,0.91771096,0.13285851,0.52720946,0.104160905
-242.47415,-640.16296,-710.15625,-633.57605,-785.3761
0.95852447,0.9558269,0.3791908,0.07460123,0.15397704
-244.33226,-359.5104,-243.5518,-397.87555,-232.16405
0.38150442,0.083253205,0.31654823,0.5312516,0.92835015
0.58410585,0.6383655,0.92185485,0.7973357,0.103919625
0.9492646,0.72176415,0.8909645,0.74084747,0.19096714
0.8197848,0.15761125,0.93670917,0.6971764,0.6526776
0.025390327,0.6184978,0.91513985,0.6162241,0.7075195
0.48099673,0.83056015,0.0011065602,0.9150729,0.16168153
0.047246456,0.65315205,0.70378447,0.49031192,0.021347165
0.95249563,0.44072658,0.20335543,0.72509617,0.52266544
0.16497636,0.45196962,0.82295173,0.6912263,0.29952705
0.051326692,0.80697745,0.16987658,0.40609598,0.6211431
0.2056998,0.17944819,0.0026181936,0.51355255,0.13795733
0.9498965,0.1156677,0.34959614,0.4481271,0.6268121
0.47925168,0.32298297,0.43166137,0.552546,0.1403355
0.041146934,0.32742023,0.24655312,0.4781893,0.097712934
0.72132933,0.41032374,0.87741727,0.12918258,0.6084926
0.03825003,0.08639538,0.40942657,0.78335,0.7219144
-1213.0986,-545.0961,-479.0065,-476.32056,-483.22455
0.010445595,0.6369471,0.19415313,0.51718163,0.83314085
0.7266485,0.2780646,0.7475799,0.6152654,0.20411193
0.99731565,0.19674075,0.6354007,0.63324493,0.22738743
0.13695908,0.83007026,0.8064143,0.814736,0.7805654
0.5650872,0.3520007,0.5470463,0.37850904,0.7183848
0.88178617,0.9101465,0.87001044,0.9003883,0.54332244
0.9636564,0.5007037,0.7780705,0.6513254,0.44142258
0.1557619,0.9710353,0.8659419,0.701808,0.5604023
0.982894,0.47661972,0.010515571,0.6037658,0.9837714
0.8223582,0.12730545,0.69197035,0.63954544,0.7172434
0.31347167,0.6618257,0.7301497,0.7295558,0.12662023
0.73461974,0.21597344,0.76015496,0.4420215,0.44359887
0.4867993,0.09690446,0.34697592,0.4696315,0.26466137
0.023655236,0.09803963,0.49735975,0.006813824,0.2110647
0.74878526,0.81515384,0.4401999,0.4425516,0.17979062
0.28887236,0.12003487,0.43394136,0.12166071,0.020092666
0.5543756,0.013994575,0.17957687,0.83769673,0.651797
0.45584953,0.87516874,0.7971074,0.38071442,0.18079102
0.60827386,0.8942271,0.8861696,0.82298374,0.15826863
0.14807409,0.46139997,0.65471977,0.6085332,0.79394954
0.65923846,0.83478266,0.41917706,0.20885718,0.027121723
0.9572048,0.3368246,0.7564765,0.572681,0.7475831
0.77070487,0.93717927,0.13307166,0.5329304,0.31462622
0.9370684,0.73151463,0.29245818,0.6738752,0.49295175
0.7054065,0.2616731,0.6407552,0.08719283,0.731615
0.71963316,0.44860524,0.38662428,0.60520214,0.5322788
0.053811133,0.08271927,0.45223612,0.117125094,0.5554411
0.1532743,0.20949143,0.123170435,0.062310994,0.9189086
-340.8606,-295.82565,-294.5086,-797.3718,-362.57898
0.9757926,0.45978367,0.024180472,0.4328316,0.70126104
0.05446905,0.59467626,0.26154393,0.6880395,0.64079297
0.36049563,0.32415223,0.5083792,0.5328676,0.5773772
0.35033733,0.41258532,0.68267435,0.83500147,0.15890414
0.9082634,0.777821,0.081472695,0.067724764,0.18365717
0.513215,0.9894885,0.959899,0.68502855,0.69507253
0.12932682,0.9585061,0.5361192,0.22064918,0.8485835
0.9003491,0.91501,0.14672345,0.9484975,0.23326683
0.56284374,0.97617537,0.116618454,0.6038912,0.89298713
0.12362647,0.7201936,0.8615222,0.04348147,0.5951289
0.18494982,0.09125757,0.57637143,0.34506345,0.0053536296
0.3996681,0.2668178,0.866659,0.26120275,0.6229994
0.09502411,0.7672639,0.6772503,0.2606827,0.5088657
0.3066585,0.30307668,0.8279316,0.74819785,0.3306815
0.08712524,0.9527816,0.44282103,0.5446359,0.13395947
