-393.03683,-291.60117,-884.52716,-550.1065,-880.94794
-3408.2112,-3321.1958,-3164.3376,-3465.5986,-3388.3389
-1663.603,-1366.2716,-1514.4196,-1487.4421,-1498.8322
-1371.1713,-1281.5168,-1188.606,-1188.5894,-1348.2881
-751.5443,-20.109026,-243.57715,-1198.2167,-542.48425
-2559.925,-2531.4602,-3089.0957,-2726.283,-2713.0022
-1119.2922,-185.04144,-489.17236,-1117.7273,-371.5701
-3518.3403,-3234.7505,-3056.1199,-3420.0654,-3042.1382
-1056.9609,-584.7641,-431.03436,-936.935,-118.81708
-2582.6519,-2565.8286,-2091.2134,-2571.3428,-2239.4238
-824.53796,115.6785,581.492,-243.7259,29.4413
-3700.579,-3484.1172,-3436.3647,-3447.2397,-2725.4475
-524.9863,-621.97406,-353.61612,-691.359,16.63342
-3568.0361,-3152.7312,-959.88324,-3394.2085,-3427.947
-561.7029,711.2108,-51.92021,-427.2867,-2.7499924
-3137.9236,-1831.7428,-2900.048,-3464.7295,-3344.8438
339.52173,-600.28174,-462.5079,-562.6441,-319.11847
-3061.4033,-3083.3096,-3023.9387,-3786.4844,-3305.0762
-125.173965,-946.89307,-200.85529,-774.49146,-471.84436
-3243.152,-3917.6191,-3296.9092,-3280.3035,-3314.3953
8.332031,-450.76343,73.71819,-138.95982,752.1692
-3078.1514,-3570.2405,-2798.097,-3241.547,-2416.9229
80.936646,-1265.0697,-681.4095,-1018.3485,-729.20215
-3158.9707,-2435.4229,-2351.7427,-2885.8892,-2329.1396
-596.2929,-1502.6569,-923.64197,-923.45465,-967.8146
-3141.105,-2924.621,-2233.8525,-3186.3313,-3224.211
934.7427,-323.97064,-463.252,-1667.4443,-779.2865
-2840.8735,-3218.7007,-3349.576,-4205.097,-3635.2085
-226.39673,-1259.5735,-1402.6257,-1518.4272,-1198.7297
-2185.3076,-3142.273,-2448.2883,-2873.5518,-2890.4746
-1398.5289,16.735096,-1258.5966,-1987.7183,-755.09686
-3259.0688,-1636.1755,-3378.7263,-3209.6702,-3363.7998
-802.53766,-1437.1315,-2361.112,-1019.5952,-1056.9844
-4901.1694,-4276.4165,-4941.237,-4878.1807,-4773.7163
-1846.6139,-69.97528,-1969.6904,-1261.3242,-1343.2451
-4197.312,-1778.5759,-4195.3213,-3641.4092,-4133.696
-330.635,1097.6555,288.2927,25.504227,194.37646
-2951.6956,-271.80743,-1257.6698,1028.0591,-1338.6582
-888.7468,-1095.3192,-1326.498,-868.19745,-816.62866
-4739.4443,-2730.486,-4005.5405,-3352.6504,-4043.5325
-1174.2164,-430.01572,-304.15338,-102.03868,-519.4782
-3802.4731,-3202.5332,-2650.931,-34.18308,-2562.0952
744.53595,708.9806,742.1321,721.7603,776.0134
-800.9597,-754.5579,-149.6958,1273.3961,-71.03971
-1579.1112,-1009.30945,-964.2134,-538.7491,-1341.5203
-4007.6274,-2838.8247,-3071.0188,-1363.6024,-3113.7942
-41.159863,-1311.1012,-518.725,-394.2454,-431.77924
-2541.046,-3879.3457,-3039.098,-591.85315,-3035.6638
1065.0784,-1002.7414,534.52954,458.39233,308.95447
-147.4952,-2641.0173,-1120.6698,891.16315,-1333.6085
-754.3982,-1466.0178,49.74559,79.852905,46.346066
-3053.1516,-3989.542,-2713.1401,80.49151,-2944.0913
-374.42688,-1585.0465,-1138.2107,-1068.2522,-1226.3011
-2362.9297,-4841.111,-4125.656,-4138.4014,-4165.666
-1100.8634,-449.14377,-514.3053,-1757.064,-497.59512
-1166.2687,-3182.16,-3261.0007,-2381.2478,-3398.6626
-894.0541,-1477.4508,-1443.7814,-1221.9111,-1446.2878
-2828.5332,-4092.494,-3980.0151,-1496.8815,-4064.4448
-1112.5465,-1569.9884,-1579.5496,-1690.746,-1571.6332
-3937.709,-4917.907,-4785.9907,-4272.33,-4898.6973
-588.1841,-848.3813,-623.00085,-659.33093,-629.64734
-3943.38,-3989.913,-3914.3489,-3931.8735,-3988.4102
-864.4147,-155.94084,-442.94888,-738.99084,-388.26614
-1767.2368,-2278.743,-2691.1646,-1821.4575,-2452.629
-939.9651,-197.51468,-983.9763,-631.57837,-930.19867
-3064.5088,-2928.4045,-2922.8572,-1951.0851,-3326.9543
-1403.6321,43.71016,-650.9936,-626.6577,-639.5564
-4093.2744,-3058.1062,-3335.0222,-3342.7598,-3334.7588
-679.9374,663.76385,-381.60916,-239.97198,-424.19965
-2883.7273,-2561.5608,-2896.4492,-3229.6025,-2914.5327
-1276.1378,-486.5905,-49.405697,-160.3577,-265.74335
-3776.7961,-3432.984,-3207.04,-2908.6418,-3210.4785
-376.49146,-473.28708,-58.684956,-348.77545,119.9235
-3411.455,-3513.8706,-3137.0896,-3229.5137,-3175.5842
-159.98837,1238.2407,487.6465,199.53786,-24.956776
-3164.536,-2031.6816,-2420.9365,-2491.9333,-2435.137
-36.24213,-1110.897,-534.0638,-642.59125,-582.2125
-3000.6006,-3492.5308,-3238.3093,-3184.6282,-3110.399
-76.10424,-1718.8262,-1072.1372,-1052.5062,-1149.4259
-3165.7178,-4413.7075,-3586.6426,-3678.8423,-3546.7556
620.2163,-513.4412,1123.3555,861.1282,634.3371
-2350.5793,-3457.111,-1826.1952,-2068.859,-2141.5679
-685.4321,-1263.6848,-1104.0066,-1090.4209,-990.98706
-3381.397,-3560.0874,-3361.2573,-3409.0894,-3320.5688
-421.0862,-931.40356,-982.8748,-1353.0591,-1168.8557
-3475.106,-4616.8545,-4581.027,-4525.037,-4412.964
-133.99042,-668.9265,-629.56696,-318.78668,-220.16452
-2073.8977,-3006.282,-3491.5088,-3163.5068,-2869.9336
-1177.4266,-1589.5132,-1586.282,-1596.1238,-1589.7595
-3717.4182,-4891.3613,-4844.876,-4951.951,-4922.089
-2972.6975,-578.18085,-1185.7225,-1138.9366,-1428.0634
-4171.0786,-2902.4902,-4043.3145,-4198.3677,-4140.2534
-2939.245,-1111.6305,-3853.832,-1221.2902,-4386.5854
-4820.811,-4307.103,-4924.209,-2900.0654,-4860.8467
-1516.0914,-256.75244,-1719.1699,-1239.7585,-1812.1136
-4142.567,-2950.6902,-4220.9756,-3941.1523,-4381.86
-1299.8292,-387.0293,-308.6728,360.29282,-574.897
-3994.0947,-2926.636,-2858.3132,-1549.1115,-2923.7578
-2125.682,-490.74936,-1231.3728,-1137.887,-1555.2328
-4508.421,-3557.166,-4213.2666,-4051.7388,-4239.899
-1151.1831,-466.13184,-713.7829,-191.55173,-311.0823
-4172.596,-3649.605,-3099.8958,-2744.822,-3187.7708
-955.25085,-160.55544,321.61145,-127.92957,-129.39359
-2689.6,-3389.9023,-3049.2827,-3102.098,-3000.8796
-1016.43665,247.0194,-886.7618,-295.4983,-331.53937
-4289.048,-2673.2002,-3370.6895,-3324.9053,-3501.6304
-109.09177,-2125.897,-841.04456,-473.713,-635.7436
-2973.476,-4136.186,-3431.1643,-3532.7349,-3416.9458
-148.92255,-2010.1653,-1260.2946,-406.97595,-884.6801
-3030.8582,-4355.9854,-3636.8508,-3511.6338,-3286.524
-328.86072,-1441.7595,225.13454,472.76807,-9.863228
-3424.3708,-4312.198,-3045.6792,-809.7341,-2825.9644
-1641.3619,-2679.5208,-1421.5034,-1129.8025,-1849.0111
-3541.4993,-4829.6367,-4109.183,-3727.966,-4200.0635
-638.6956,-2642.77,-2696.889,-2574.622,-2933.518
-3443.5178,-4990.0566,-4992.3887,-4991.84,-4990.812
-1696.122,-1911.2013,-1886.3003,-851.1648,-2035.2024
-3010.456,-4609.9663,-4529.621,-4403.359,-4449.1084
-1504.202,-2305.2017,-2230.7969,-2114.9834,-2348.6997
-4127.6396,-4915.372,-4929.881,-4483.51,-4938.793
-1971.7914,-525.6727,-1220.8597,-1159.4716,-1279.2174
-4182.8257,-2984.1692,-4118.8457,-3836.9932,-4109.1064
-1118.5182,-854.08997,-971.1913,-1028.1942,-826.028
-4469.795,-3777.736,-4455.787,-4056.228,-4672.7
-1157.3417,-265.79413,-1117.7859,-1164.9648,-1101.5862
-4410.9087,-2633.749,-4376.49,-4483.5376,-4260.9204
-1422.5513,-108.59865,-524.9559,-490.67834,-509.92514
-3998.2922,-2983.3447,-2914.985,-2222.1067,-2979.0564
-1126.5615,-15.594692,-1642.5243,-722.91693,-1110.6165
-4420.059,-2779.7874,-3744.766,-3660.756,-3761.9028
-1159.627,-489.875,-200.87175,-94.56627,-194.83958
-4074.6917,-3444.4502,-2935.4534,-1835.963,-2937.5056
-363.47256,-234.90996,-368.72275,-251.99751,-277.6527
-3051.2307,-3397.3274,-3038.6406,-3051.3926,-3057.8303
-894.3188,432.39777,-446.45056,902.4725,-355.5
-3667.9722,-2386.8923,-2858.9236,-1763.109,-2835.055
-209.70079,-1874.2043,-1432.0831,-499.71246,-1054.4163
-2615.4385,-4308.616,-3620.5156,-3630.3872,-3531.1748
201.41183,-1556.6963,-716.05304,-681.89844,-887.0284
-2995.0854,-4204.2695,-3482.967,-3498.1704,-3388.7412
122.01155,-802.4739,353.36813,1197.569,508.51462
-2831.5432,-3717.519,-2441.9143,-1800.5419,-2370.0986
-590.6222,-1730.5112,-1326.5862,-1165.6764,-1488.9297
-3593.739,-4878.636,-4104.4365,-4178.4165,-4268.6934
-569.32477,-2319.7607,-2030.2773,-2544.115,-2541.6704
-3374.5166,-4377.575,-4485.5234,-4368.572,-4316.449
-93.93971,-1707.768,-1500.9388,-940.3884,-1498.8131
-2610.864,-3786.7278,-3828.519,-3552.6135,-3856.416
-1294.2775,-2131.957,-1730.0485,-1962.9834,-1787.0273
-4142.6406,-4924.1074,-4932.9775,-4882.0127,-4938.813
-845.77264,-777.43024,-848.475,-1116.244,-907.4069
-4777.007,-4674.158,-4533.2695,-4864.751,-4883.6475
-746.86633,-629.1277,-748.9482,-1269.6592,-785.4884
-3941.5632,-4046.2944,-4206.7505,-3998.9373,-3949.167
-495.2296,559.7174,-368.81534,-543.44763,-368.8683
-3396.734,-2252.81,-3250.6213,-2830.776,-3655.9443
-1405.8821,64.64983,-975.7644,-1763.9402,-868.21
-4752.657,-3108.822,-3533.887,-3707.9133,-3562.9927
-582.4668,-848.7516,-586.3762,-623.0248,-550.2432
-3640.7202,-3616.5125,-3933.7793,-3644.0662,-3766.9243
-432.3906,463.69208,670.1589,-349.19946,999.62823
-3004.7896,-2715.005,-2535.864,-2407.441,-2211.0662
-415.5267,-340.5494,131.15854,-301.62244,-183.21843
-3463.7593,-3245.2937,-3098.5354,-3200.4902,-3011.209
-1128.2045,-28.76301,-582.42957,-654.87506,-559.76776
-3753.5752,-2829.144,-3667.5303,-3537.3635,-3599.1953
1047.7108,-136.52408,521.55554,-66.004555,303.13168
-2057.6472,-3353.5942,-2655.381,-2692.7317,-2663.272
-197.28688,-1103.9485,-762.4368,-599.5806,-648.5962
-2925.6875,-4294.3833,-3253.764,-3267.556,-3291.44
