-943.0845,-700.1458,-828.66296,-1024.5875,-830.96124
-2541.75,-2218.8843,-2142.5571,-2403.4617,-2257.8545
-1097.0706,-892.348,-1065.2499,-1192.8947,-845.1511
-1811.7241,-2270.4426,-3403.8296,-2888.1016,-2900.7937
-351.3327,163.81345,-1216.6771,-1397.019,-722.27185
-3437.0679,-2276.0933,-3394.6538,-3704.836,-3804.1333
-1358.6005,-111.01329,-497.53082,-805.62354,-684.1112
-3448.2024,-3279.8872,-3291.518,-3352.4775,-3632.4915
-704.8114,67.97633,-584.1313,-494.78592,-439.94946
-3109.8052,-3006.983,-2871.1353,-2956.668,-3322.6077
-803.9772,-227.89218,-158.69026,-277.7393,491.38318
-3476.268,-3190.8665,-2770.1301,-3395.5354,-3176.1892
-534.9008,-371.65698,-318.03894,-1052.8103,-86.86662
-3358.1113,-2793.0608,-3009.6777,-3376.794,-3237.967
-819.42615,228.017,-293.3363,-430.32544,148.44305
-3122.2896,-2166.8474,-3759.616,-3786.7163,-3022.524
186.27068,-508.82208,-525.9413,-619.1402,-487.813
-3090.0142,-3095.3247,-3078.5151,-3442.1206,-3116.6394
-106.778915,-1054.9965,-428.47705,-561.8068,-540.6244
-3131.8652,-3660.4714,-3139.7837,-3120.597,-3154.1865
15.449863,-750.98456,625.8734,-90.22308,145.02682
-2879.4902,-3371.627,-2657.8135,-3268.704,-2199.7363
-13.68557,-1155.0701,-427.52966,-923.5366,-427.66992
-2629.813,-2924.8643,-2892.9043,-2542.743,-2716.216
-235.12207,-559.07227,-1258.8278,-314.52228,-479.41733
-2459.6187,-3155.2266,-2999.9702,-2436.1904,-3401.171
250.60417,-405.28058,-285.90613,-1908.3047,-536.0718
-2844.5532,-3864.268,-3380.52,-3780.5378,-2566.653
-755.8563,-1143.9879,-801.56976,-801.1429,-801.58496
-2465.917,-2946.482,-2545.6436,-2313.4497,-2529.2007
-1115.862,-1784.4247,-1607.6813,-1521.0532,-1281.589
-3288.476,-3281.623,-3284.0342,-3765.9055,-3279.417
-2014.4546,-1065.3,-1231.1143,-1222.2932,-1141.7563
-4791.8794,-4318.8496,-4768.8804,-4616.3794,-4730.3975
-1654.2357,-93.780365,-2039.6979,-1020.3532,-1925.5486
-4232.2427,-1758.9861,-4014.5898,-3642.086,-4151.8037
-1250.5796,1197.145,280.31335,156.56635,676.7796
-2414.5479,-88.28514,-1186.7195,-576.4494,-1194.1815
-1049.4078,-1461.881,-2154.033,-1030.8312,-1049.2124
-4612.055,-3276.5376,-4097.0747,-4142.0396,-4269.6997
-1132.9912,-419.17917,-288.22482,-184.75664,-312.9977
-3816.7986,-3289.9626,-1799.3552,-540.7697,-1911.3152
182.95679,620.6236,932.38055,962.2005,946.9857
-1178.1088,-782.885,12.932829,1527.655,-93.35779
-1633.6068,-691.8885,-1023.19916,-584.98914,-1391.6808
-4336.9165,-1723.0383,-3364.088,-3557.3145,-3382.0403
-21.237324,-1062.9457,-637.5464,-546.53894,-568.3046
-1654.9609,-3858.9785,-3307.135,-2122.024,-3588.612
918.7929,-582.0435,534.0371,420.35043,-202.29318
-288.921,-2540.7153,-775.83307,382.14725,-740.95514
-763.9543,-1416.1731,-154.82526,42.86653,-152.83618
-3173.5935,-4056.0923,-2549.9487,131.45102,-2436.5166
-519.1865,-1692.6489,-1286.3407,-1071.7333,-1149.16
-3430.1826,-4913.1826,-4398.1416,-1325.1917,-4098.8525
147.47874,-142.34181,19.003561,-1138.9844,34.392483
-1200.1791,-3042.0823,-2783.5386,-2815.695,-2918.2275
-774.186,-1531.8733,-1482.6356,-1124.0079,-1427.7028
-3855.3252,-4258.503,-4200.29,-1776.5679,-3962.7217
-1195.2263,-1587.1608,-1583.6871,-1760.0319,-1580.1411
-3955.1985,-4886.3105,-4289.053,-2156.1082,-4626.54
-1726.3445,-1936.8698,-1549.7291,-1550.4213,-2385.8545
-4392.187,-4494.581,-4469.7227,-4492.0093,-4240.9985
-661.86035,-694.2113,-673.984,-1320.4208,-732.5418
-1140.326,-2568.8115,-474.31335,-2157.2444,-967.75745
-985.43896,-141.41774,-974.3701,-1231.5255,-1156.1575
-3414.5642,-3124.5732,-3384.7053,-3343.7236,-3463.8516
-1753.33,-80.58409,-774.28625,-865.2334,-680.89703
-4200.363,-3117.918,-3474.0437,-3181.7227,-3347.5244
-1020.8888,688.50696,-204.66481,-656.4689,-604.2848
-4262.5005,-2457.425,-3357.9282,-2818.7175,-3253.07
